Date,Open,High,Low,Close,Turnover
27/10/2009,3750.59,3772.35,3725.4,3743.95,3777860060
28/10/2009,3731.5,3734.31,3661.07,3663.78,4650492491
29/10/2009,3654.9,3721.73,3641.13,3714.02,4278549386
30/10/2009,3718.69,3727.61,3600.46,3607.69,4870651053
02/11/2009,3603.64,3665.92,3590.73,3639.46,3396809517
03/11/2009,3602.84,3607.86,3549.65,3584.25,3714274049
04/11/2009,3616.2,3682.5,3611.97,3670.33,3659147606
05/11/2009,3637.12,3728.76,3617.09,3708.73,3466657129
06/11/2009,3703.34,3725.9,3658.03,3707.29,3404582270
09/11/2009,3737.43,3786.48,3737.37,3785.49,3469308878
10/11/2009,3788.8,3802.9,3775.26,3785.59,2871055110
11/11/2009,3818.17,3843.88,3803.11,3814.39,3948428711
12/11/2009,3799.95,3843.76,3791.29,3808.07,4888471855
13/11/2009,3794.63,3810.7,3764.51,3806.01,3725068007
16/11/2009,3837.24,3868.16,3830.26,3863.16,3278069301
17/11/2009,3850.28,3859.43,3821.82,3829.06,3139638315
18/11/2009,3850.27,3862.17,3815.04,3828.16,3034538443
19/11/2009,3818.65,3824.29,3751,3760.22,3562612995
20/11/2009,3772.37,3788.07,3714.42,3729.36,4302502075
23/11/2009,3766.38,3828.69,3765.31,3813.17,2913206786
24/11/2009,3779.57,3818.73,3770.68,3784.62,2942115209
25/11/2009,3812.37,3827.38,3783.62,3809.16,2900051711
26/11/2009,3787.72,3792.9,3672.78,3679.23,4117417005
27/11/2009,3613.28,3748.08,3610.81,3721.45,3361250310
30/11/2009,3732.63,3732.63,3669.27,3680.15,3447537501
01/12/2009,3720.28,3775.74,3714.78,3775.74,2968531208
02/12/2009,3774.67,3811.6,3764.84,3795.92,3056353081
03/12/2009,3828.61,3841.11,3788.8,3799.11,3105166704
04/12/2009,3782.66,3876.23,3772.34,3846.62,3442549403
07/12/2009,3836.05,3853.98,3803.62,3840.05,2211808154
08/12/2009,3829.11,3854.08,3761.86,3785.3,3282881530
09/12/2009,3776.53,3799.87,3734.71,3757.39,3295846694
10/12/2009,3756.9,3805.17,3753.12,3798.38,3136192387
11/12/2009,3795.06,3836.88,3795.06,3803.72,3191732725
14/12/2009,3839.75,3846.75,3811.62,3830.44,3005297011
15/12/2009,3834.53,3843.13,3793.65,3834.09,2720086273
16/12/2009,3837.11,3878.2,3836.28,3875.82,4093289761
17/12/2009,3847.99,3864.05,3820.88,3830.82,3285427181
18/12/2009,3833.72,3871,3794.44,3794.44,10925317192
21/12/2009,3807.84,3873.88,3802.13,3872.06,2697895955
22/12/2009,3878.86,3918.67,3876.82,3898.38,2501167491
23/12/2009,3923.31,3930.76,3898.82,3910.75,2084800442
24/12/2009,3909.43,3922.93,3909.43,3912.73,440960006
28/12/2009,3939.66,3951.78,3934.36,3947.15,1183106595
29/12/2009,3959.03,3976.92,3949.97,3959.98,1671362868
30/12/2009,3953.3,3967.16,3928.2,3935.5,1247706910
31/12/2009,3952.53,3959.2,3936.33,3936.33,589554613.8
04/01/2010,3952.21,4013.97,3950.61,4013.97,2862714522
05/01/2010,4012.43,4028.34,3993.33,4012.91,3154713046
06/01/2010,4014.45,4022.94,3996.8,4017.67,2861769284
07/01/2010,4005.96,4032.24,3983.9,4024.8,2947697333
08/01/2010,4042.64,4051.41,4013.34,4045.14,3523913403
11/01/2010,4071.4,4088.18,4039.33,4043.09,3040481898
12/01/2010,4044.19,4049.48,3980.2,4000.05,3431109839
13/01/2010,3979.94,4007.86,3979.15,4000.86,3413228273
14/01/2010,4029.2,4029.71,3993.5,4015.77,3261798304
15/01/2010,4030.94,4044.08,3949.9,3954.38,4962265294
18/01/2010,3971.17,3982.79,3954.28,3977.46,2345651723
19/01/2010,3968.73,4019.88,3930.91,4009.67,3218652195
20/01/2010,3996.36,4013.48,3915.96,3928.95,3877620600
21/01/2010,3955.78,3966.2,3862.16,3862.16,3963418753
22/01/2010,3840.06,3859.65,3786.29,3820.78,4553046624
25/01/2010,3793.63,3833.44,3780.5,3781.85,3446629142
26/01/2010,3748.03,3807.48,3741.36,3807.04,3721600771
27/01/2010,3769.66,3793.63,3737.29,3759.8,3713255200
28/01/2010,3812.19,3812.19,3688.79,3688.79,4266562726
29/01/2010,3712.02,3768.39,3696,3739.46,3938157867
01/02/2010,3713.17,3774.36,3702.01,3762.01,3173873890
02/02/2010,3766.83,3819.07,3737.72,3812.13,3522212021
03/02/2010,3819.77,3831.38,3784.32,3793.47,3324152924
04/02/2010,3792.42,3806.21,3685.57,3689.25,4387804281
05/02/2010,3665.91,3673.71,3563.76,3563.76,7110613192
08/02/2010,3595.38,3616.67,3545.91,3607.27,4034045679
09/02/2010,3598.66,3633.59,3583.54,3612.76,4037662377
10/02/2010,3638.39,3673.63,3617.72,3635.61,4835309859
11/02/2010,3659.95,3675.64,3581.86,3616.75,4754275480
12/02/2010,3647.27,3661.04,3579.4,3599.07,3977529437
15/02/2010,3621.41,3641.98,3599.63,3609.22,2038108889
16/02/2010,3641.42,3669.04,3602.31,3669.04,3388496535
17/02/2010,3707.18,3748.66,3700.19,3725.21,3952495836
18/02/2010,3719.06,3752.05,3711.31,3747.83,3939809732
19/02/2010,3711.86,3772.67,3707.19,3769.54,4415966080
22/02/2010,3780.68,3781.98,3752.88,3756.7,3039617985
23/02/2010,3780.34,3791.56,3696.49,3707.06,3619914282
24/02/2010,3713.44,3727.81,3683.81,3715.68,3211265107
25/02/2010,3694.56,3724.69,3633.81,3640.77,4074516871
26/02/2010,3680.61,3710.31,3648.34,3708.8,4039896160
01/03/2010,3739.56,3771.81,3724.84,3769.54,3558674627
02/03/2010,3770.64,3811.92,3763.16,3811.92,3163344875
03/03/2010,3799.33,3849.73,3787.96,3842.52,3210373819
04/03/2010,3813.4,3850.73,3809.72,3828.41,3621998479
05/03/2010,3845.99,3910.42,3838.34,3910.42,3905076156
08/03/2010,3924.22,3924.22,3901.97,3903.54,2806967671
09/03/2010,3907.73,3919.52,3876.09,3910.01,3218436535
10/03/2010,3908.39,3950.64,3902.11,3943.55,3237049701
11/03/2010,3921.26,3946.15,3909.95,3928.95,3219514307
12/03/2010,3933.97,3956.42,3919.07,3927.4,3397104598
15/03/2010,3921,3925.86,3889.13,3890.91,2706415771
16/03/2010,3914.39,3951.47,3910.81,3938.95,2926297641
17/03/2010,3954.3,3967.51,3943.17,3957.89,3342204259
18/03/2010,3936.94,3964.78,3923.26,3938.18,3111292623
19/03/2010,3953.44,3963.53,3906.11,3925.44,8238799057
22/03/2010,3908.55,3928,3868.02,3928,3138913630
23/03/2010,3927.62,3962.2,3926.87,3952.55,3065568139
24/03/2010,3960.27,3966.96,3907.85,3949.81,3341318273
25/03/2010,3951.71,4008.7,3950.95,4000.48,3651048678
26/03/2010,3990.99,4002.92,3979.87,3988.93,2938533796
29/03/2010,4002.13,4017.64,3971.12,4000.66,2831030835
30/03/2010,4018.2,4028.64,3978.87,3987.41,3112431915
31/03/2010,3982.15,3998.57,3943.03,3974.01,3771867551
01/04/2010,3996.53,4041.58,3989.83,4034.23,3381804325
06/04/2010,4048.9,4065.07,4026.74,4053.94,3657499492
07/04/2010,4049.25,4052.03,4020.17,4026.97,3376044985
08/04/2010,4007.37,4012.1,3952.14,3978.46,3500147780
09/04/2010,4008.43,4050.54,4008.2,4050.54,3289803564
12/04/2010,4078.38,4082.11,4032.04,4050.5,3098749094
13/04/2010,4038.73,4058.1,4020.71,4031.99,3376755315
14/04/2010,4051.65,4074.29,4046.61,4057.7,3604681616
15/04/2010,4069.3,4084.69,4036.9,4065.65,3537721106
16/04/2010,4044.89,4086,3976.42,3986.63,6463289461
19/04/2010,3964.53,3987.05,3949.08,3970.47,3377487632
20/04/2010,3987.75,4030.04,3970.63,4026.65,3502556400
21/04/2010,4037.39,4037.39,3976.95,3977.67,3789232917
22/04/2010,3969.5,4007.3,3907.43,3924.65,4868343193
23/04/2010,3921.87,3968.5,3907.19,3951.3,4286708796
26/04/2010,3995.26,4017.53,3978.31,3997.39,3835943438
27/04/2010,3988.87,3995.96,3844.6,3844.6,4667890848
28/04/2010,3815.39,3848.15,3749.53,3787,7262374950
29/04/2010,3796.44,3857.64,3775.34,3840.62,5377806226
30/04/2010,3829.64,3857.08,3783.95,3816.99,5047539250
03/05/2010,3796.79,3847.21,3771.96,3828.46,3321205404
04/05/2010,3827.05,3836.17,3678.89,3689.29,6755869175
05/05/2010,3688.15,3705.08,3613.57,3636.03,8100293295
06/05/2010,3583.75,3667.89,3541.82,3556.11,8537950238
07/05/2010,3454.6,3538.86,3349.96,3392.59,10621670732
10/05/2010,3605.84,3720.29,3461.96,3720.29,11246970859
11/05/2010,3655.24,3700.29,3623.22,3693.2,6010364506
12/05/2010,3665.77,3763.07,3639.34,3733.87,5478447008
13/05/2010,3774.1,3774.1,3702.74,3731.54,3557555794
14/05/2010,3706.77,3711.12,3543.74,3560.36,6300536052
17/05/2010,3526.87,3594.94,3515.4,3543.55,4842223580
18/05/2010,3601.38,3640.06,3576.27,3617.32,4666848666
19/05/2010,3557.35,3576.14,3485.89,3511.67,6146442946
20/05/2010,3522.46,3555.64,3362.17,3432.52,8072323070
21/05/2010,3433.19,3458.67,3341.76,3430.74,8253250638
24/05/2010,3460.49,3477.86,3399.58,3430.93,4892785003
25/05/2010,3326.54,3348.64,3287.57,3331.29,5506182650
26/05/2010,3393.44,3449.57,3374.78,3408.59,5488698828
27/05/2010,3433.27,3527.7,3420.78,3525.31,7473265963
28/05/2010,3553.17,3553.17,3501.17,3515.06,5064429082
31/05/2010,3506.3,3528.78,3498.07,3507.56,1758165392
01/06/2010,3481.66,3521.24,3414.5,3503.08,5274066296
02/06/2010,3471.83,3505.73,3432.2,3501.5,4409332316
03/06/2010,3572.76,3598.38,3549.88,3557.34,4974257065
04/06/2010,3567.99,3593,3443.11,3455.61,5591749026
07/06/2010,3397.17,3455.32,3381.73,3413.72,4158070593
08/06/2010,3433.86,3433.86,3343.59,3380.36,4119291196
09/06/2010,3411.81,3446.77,3364.84,3446.77,4299332310
10/06/2010,3416.54,3538.61,3405.26,3516.64,4508556032
11/06/2010,3536.85,3570.39,3507.57,3555.52,4380135852
14/06/2010,3583.47,3630.16,3581.97,3626.04,4427619287
15/06/2010,3590.83,3672.71,3590.83,3661.51,3891389849
16/06/2010,3689.65,3689.65,3639.28,3675.93,4052427584
17/06/2010,3671.96,3716.19,3660.25,3683.08,3844282604
18/06/2010,3685.35,3704.59,3662.58,3687.21,8792763723
21/06/2010,3750.7,3759.54,3722.38,3736.15,3555566348
22/06/2010,3703.31,3726.04,3671.39,3705.32,3732760223
23/06/2010,3665.85,3696.03,3626.54,3641.79,3639527705
24/06/2010,3666.42,3667.94,3543.47,3555.36,3990539296
25/06/2010,3559.12,3577.51,3504.31,3519.73,3504213850
28/06/2010,3537.67,3577.59,3506.66,3576.45,2902097324
29/06/2010,3520.33,3532.38,3424.72,3432.99,4350033896
30/06/2010,3448,3470.69,3408.55,3442.89,3966906340
01/07/2010,3386.79,3403.08,3321.35,3339.9,4589457176
02/07/2010,3371.9,3390.78,3337.41,3348.37,4027512973
05/07/2010,3362.72,3364.75,3331.59,3332.46,2250627349
06/07/2010,3352.39,3456.43,3349.68,3423.36,3543023705
07/07/2010,3386.47,3483.44,3361.18,3483.44,4039880674
08/07/2010,3516.13,3553.61,3504.78,3538.25,3580012908
09/07/2010,3567.37,3570.89,3540.39,3554.48,2841338071
12/07/2010,3562.7,3593.12,3545.57,3567.66,2141496546
13/07/2010,3568.39,3642.53,3567.68,3637.76,3245170374
14/07/2010,3652.19,3656.76,3596.27,3632.98,2582364619
15/07/2010,3617.37,3654.1,3569.41,3581.82,3363213848
16/07/2010,3595.02,3614.59,3487.21,3500.16,4687256835
19/07/2010,3476.07,3534.49,3476.07,3486.33,2513939306
20/07/2010,3512.42,3514.39,3419.77,3468.02,2905203650
21/07/2010,3500.36,3541.59,3488.62,3493.92,3185497092
22/07/2010,3473.48,3604.9,3469.47,3600.57,3860505529
23/07/2010,3595.66,3628.2,3575.32,3607.05,3581946124
26/07/2010,3634.76,3636.18,3589.93,3636.18,2852419934
27/07/2010,3661.06,3698.02,3654.22,3666.4,4841840647
28/07/2010,3680.6,3700.4,3656.19,3670.36,3824764420
29/07/2010,3680.06,3720.63,3651.91,3651.91,4190524269
30/07/2010,3647.21,3680.07,3600.83,3643.14,4339338821
02/08/2010,3675.88,3755.72,3671.93,3752.03,3435532028
03/08/2010,3744.52,3751.96,3716.04,3747.51,3013830379
04/08/2010,3746.56,3779.99,3716.03,3760.72,3445213458
05/08/2010,3763.72,3802.94,3758.52,3764.19,3104007552
06/08/2010,3780.82,3794.03,3698.15,3716.05,3567280938
09/08/2010,3764.25,3781.63,3752.99,3777.37,2283305721
10/08/2010,3769.47,3771.67,3710.01,3730.58,2621843240
11/08/2010,3705.44,3708.62,3625.7,3628.29,3114792104
12/08/2010,3611.46,3641.85,3584.44,3621.07,3188673987
13/08/2010,3650.46,3652.08,3577.54,3610.91,2721445605
16/08/2010,3622.6,3628.66,3563.88,3597.6,1964698485
17/08/2010,3615.35,3664.62,3610.27,3663.13,2425567533
18/08/2010,3650.52,3668.5,3625.49,3647.93,2158061638
19/08/2010,3666.94,3680.03,3570.35,3572.4,3342227128
20/08/2010,3570.4,3596.43,3517.49,3526.12,3686802544
23/08/2010,3536.95,3583.45,3524.63,3553.23,2131299735
24/08/2010,3523.49,3529.91,3457.12,3491.11,3165465919
25/08/2010,3482.53,3500.81,3414.84,3450.19,3341017276
26/08/2010,3490.75,3491.85,3455.51,3475.03,2980079021
27/08/2010,3460.35,3509.58,3435.55,3507.44,3063378967
30/08/2010,3518.69,3520.7,3477.27,3487.01,1865051835
31/08/2010,3435.05,3490.79,3430.91,3490.79,3491829197
01/09/2010,3507.87,3626.26,3478.85,3623.84,4276901521
02/09/2010,3610.4,3646.29,3598.18,3631.43,2894370673
03/09/2010,3642.1,3706.48,3631.32,3672.2,3472310199
06/09/2010,3695.47,3695.47,3674.76,3684.73,1799656206
07/09/2010,3669.15,3672.54,3620.36,3643.81,2746863888
08/09/2010,3632.62,3686.91,3613.29,3677.21,3142944630
09/09/2010,3666.76,3731.06,3655.47,3722.15,3144785393
10/09/2010,3703.02,3731.86,3697.18,3725.82,2842455735
13/09/2010,3765.24,3781.48,3751.57,3767.15,3208661317
14/09/2010,3767.38,3784.13,3746.97,3774.4,3111471249
15/09/2010,3776.19,3784.04,3738.44,3755.64,3033752940
16/09/2010,3757.91,3766.13,3729.67,3736.3,2907071336
17/09/2010,3778.24,3795.48,3705.29,3722.02,10219414393
20/09/2010,3738,3792.38,3737.01,3788.01,3090959049
21/09/2010,3781.74,3824.98,3777.62,3784.4,3549125544
22/09/2010,3796.75,3796.75,3729.82,3735.05,3486004105
23/09/2010,3762.43,3771.69,3666.23,3710.61,3234903709
24/09/2010,3687.83,3786.35,3686.29,3782.48,3786118544
27/09/2010,3796.53,3800.87,3764.12,3766.16,2574757308
28/09/2010,3750.53,3780.45,3711.15,3762.35,3592691866
29/09/2010,3780.93,3798.48,3725.57,3737.12,3548645221
30/09/2010,3711.96,3782.67,3693.46,3715.18,4118325611
01/10/2010,3722.93,3754.08,3672.9,3692.09,3711074581
04/10/2010,3689.18,3691.8,3640.48,3649.81,2870909357
05/10/2010,3648.96,3742.66,3638.34,3731.93,3270889108
06/10/2010,3750.87,3779.71,3746.63,3764.91,3846311832
07/10/2010,3769.26,3799.71,3732.45,3770.47,3718903468
08/10/2010,3763.35,3774.92,3738.56,3763.18,3195045821
11/10/2010,3770.03,3782.02,3763.64,3768.49,2391743098
12/10/2010,3738.04,3756.25,3700.26,3748.86,3306034347
13/10/2010,3768.85,3828.34,3766.93,3828.34,3386453018
14/10/2010,3833.42,3845.36,3812.41,3819.17,3871445272
15/10/2010,3829.69,3837.51,3798.93,3827.37,4887337186
18/10/2010,3803.46,3842.39,3798.13,3834.5,2496790984
19/10/2010,3828.75,3853.96,3794.89,3807.17,3334935835
20/10/2010,3793.39,3832.87,3786.36,3828.15,2782582150
21/10/2010,3820.73,3889.74,3811.44,3878.27,3956827625
22/10/2010,3859.33,3887.82,3855.91,3868.54,2774712948
25/10/2010,3894.91,3894.91,3862.8,3870,2492127581
26/10/2010,3854.58,3866.35,3818.95,3852.66,3139396041
